word,freq
,
"('tables', 'for')",14
,
"('for', 'students')",4
,
"('students', 'and')",2
,
"('and', 'others')",2
,
"('others', 'to')",3
,
"('to', 'come')",50
,
"('come', 'and')",6
,
"('and', 'study')",7
,
"('study', '')",47
,
"('', 'However')",44
,
"('However', '')",41
,
"('', 'it')",277
,
"('it', 'is')",111
,
"('is', 'always')",46
,
"('always', 'packed')",3
,
"('packed', 'and')",4
,
"('and', 'so')",12
,
"('so', 'you')",25
,
"('you', 'kind')",1
,
"('kind', 'of')",79
,
"('of', 'have')",2
,
"('have', 'to')",87
,
"('to', 'fight')",1
,
"('fight', 'for')",1
,
"('for', 'a')",263
,
"('a', 'spot')",22
,
"('spot', '')",85
,
"('', '')",9435
,
"('', 'The')",1206
,
"('The', 'second')",2
,
"('second', 'time')",1
,
"('time', 'i')",2
,
"('i', 'came')",1
,
"('came', 'here')",26
,
"('here', 'I')",9
,
"('I', 'got')",79
,
"('got', 'the')",60
,
"('the', 'Sea')",1
,
"('Sea', 'Salt')",1
,
"('Salt', 'Caramel')",1
,
"('Caramel', 'Latte')",3
,
"('Latte', '')",31
,
"('', 'It')",581
,
"('It', 'sounded')",1
,
"('sounded', 'really')",1
,
"('really', 'really')",10
,
"('really', 'good')",54
,
"('good', 'but')",15
,
"('but', 'unfortunately')",4
,
"('unfortunately', 'it')",1
,
"('it', 'was')",296
,
"('was', 'just')",24
,
"('just', '')",3
,
"('', 'alright')",2
,
"('alright', '')",6
,
"('', '')",9435
,
"('', 'It')",581
,
"('It', 'tasted')",3
,
"('tasted', 'just')",2
,
"('just', 'like')",12
,
"('like', 'milk')",2
,
"('milk', 'and')",20
,
"('and', 'ice')",5
,
"('ice', '')",10
,
"('', 'Either')",2
,
"('Either', 'there')",1
,
"('there', 'wasn')",5
,
"('wasn', 't')",78
,
"('t', 'enough')",3
,
"('enough', 'espresso')",1
,
"('espresso', 'or')",1
,
"('or', 'too')",4
,
"('too', 'much')",24
,
"('much', 'milk')",5
,
"('milk', '')",81
,
"('', '')",9435
,
"('', 'Overall')",47
,
"('Overall', 'the')",2
,
"('the', 'customer')",7
,
"('customer', 'service')",23
,
"('service', 'is')",21
,
"('is', 'great')",66
,
"('great', 'here')",3
,
"('here', '')",271
,
"('', 'The')",1206
,
"('The', 'workers')",1
,
"('workers', 'are')",4
,
"('are', 'super')",24
,
"('super', 'sweet')",15
,
"('sweet', '')",76
,
"('', 'Try')",24
,
"('Try', 'not')",1
,
"('not', 'to')",16
,
"('to', 'come')",50
,
"('come', 'here')",81
,
"('here', 'to')",48
,
"('to', 'study')",73
,
"('study', 'for')",2
,
"('for', 'finals')",1
,
"('finals', 'or')",1
,
"('or', 'an')",8
,
"('an', 'important')",2
,
"('important', 'test')",1
,
"('test', '')",1
,
"('', 'It')",581
,
"('It', 'll')",3
,
"('ll', 'be')",37
,
"('be', 'a')",71
,
"('a', 'little')",151
,
"('little', 'hard')",4
,
"('hard', 'to')",44
,
"('to', 'focus')",2
,
"('focus', 'with')",1
,
"('with', 'all')",8
,
"('all', 'the')",72
,
"('the', 'people')",24
,
"('people', 'around')",4
,
"('around', 'you')",3
,
"('you', 'and')",8
,
"('and', 'noise')",1
,
"('noise', 'and')",1
,
"('and', 'the')",378
,
"('the', 'delicious')",4
,
"('delicious', 'food')",3
,
"('food', 'smell')",1
,
"('smell', 'distracting')",1
,
"('distracting', 'you')",1
,
"('you', '')",68
,
"('', '')",9435
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'salted')",1
,
"('salted', 'caramel')",6
,
"('caramel', 'latte')",13
,
"('latte', '')",138
,
"('', 'taste')",1
,
"('taste', 'like')",9
,
"('like', 'milk')",2
,
"('milk', 'Ice')",1
,
"('Ice', 'coffee')",2
,
"('coffee', 'Large')",2
,
"('Large', 'Thai')",1
,
"('Thai', 'Tea')",4
,
"('Tea', 'Large')",1
,
"('Large', '')",1
,
"('', 'please')",7
,
"('please', 'get')",1
,
"('get', 'it')",17
,
"('it', '')",287
,
"('', '')",9435
,
"('check', 'ins')",217
,
"('ins', 'I')",30
,
"('I', 'enjoy')",5
,
"('enjoy', 'coming')",2
,
"('coming', 'to')",6
,
"('to', 'this')",33
,
"('this', 'coffee')",33
,
"('coffee', 'shop')",328
,
"('shop', '')",159
,
"('', 'I')",2231
,
"('I', 'never')",18
,
"('never', 'order')",3
,
"('order', 'any')",1
,
"('any', 'food')",2
,
"('food', 'so')",1
,
"('so', 'I')",127
,
"('I', 'couldnt')",1
,
"('couldnt', 'tell')",1
,
"('tell', 'you')",17
,
"('you', 'how')",2
,
"('how', 'the')",9
,
"('the', 'food')",36
,
"('food', 'is')",9
,
"('is', 'but')",4
,
"('but', '')",17
,
"('', 'the')",361
,
"('the', 'menu')",36
,
"('menu', 'does')",1
,
"('does', 'look')",1
,
"('look', 'appetizing')",1
,
"('appetizing', '')",1
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'always')",24
,
"('always', 'order')",3
,
"('order', 'a')",9
,
"('a', 'black')",6
,
"('black', 'unsweetened')",1
,
"('unsweetened', 'iced')",1
,
"('iced', 'coffee')",68
,
"('coffee', 'and')",202
,
"('and', 'its')",11
,
"('its', 'good')",1
,
"('good', '')",223
,
"('', '')",9435
,
"('', 'The')",1206
,
"('The', 'atmosphere')",36
,
"('atmosphere', 'is')",35
,
"('is', 'really')",47
,
"('really', 'chill')",5
,
"('chill', '')",22
,
"('', 'Plenty')",27
,
"('Plenty', 'of')",28
,
"('of', 'seating')",66
,
"('seating', 'and')",24
,
"('and', 'tables')",11
,
"('tables', 'to')",11
,
"('to', 'do')",49
,
"('do', 'your')",2
,
"('your', 'work')",5
,
"('work', '')",86
,
"('', 'and')",960
,
"('and', 'their')",26
,
"('their', 'are')",1
,
"('are', 'couches')",2
,
"('couches', 'and')",7
,
"('and', 'dim')",1
,
"('dim', 'lighting')",1
,
"('lighting', 'so')",1
,
"('so', 'its')",3
,
"('its', 'more')",2
,
"('more', 'of')",25
,
"('of', 'a')",82
,
"('a', 'relaxing')",10
,
"('relaxing', 'atmosphere')",5
,
"('atmosphere', '')",109
,
"('', 'Their')",99
,
"('Their', 'is')",1
,
"('is', 'free')",3
,
"('free', 'WiFi')",5
,
"('WiFi', 'as')",1
,
"('as', 'well')",127
,
"('well', '')",124
,
"('', '')",9435
,
"('check', 'ins')",217
,
"('ins', 'I')",30
,
"('I', 'always')",24
,
"('always', 'passed')",1
,
"('passed', 'this')",1
,
"('this', 'place')",363
,
"('place', 'up')",3
,
"('up', 'thinking')",1
,
"('thinking', 'it')",1
,
"('it', 'was')",296
,
"('was', 'just')",24
,
"('just', 'another')",2
,
"('another', 'coffee')",4
,
"('coffee', 'bar')",17
,
"('bar', '')",22
,
"('', '')",9435
,
"('', 'Then')",15
,
"('Then', 'my')",1
,
"('my', 'friend')",28
,
"('friend', 'played')",1
,
"('played', 'there')",1
,
"('there', 'one')",1
,
"('one', 'Saturday')",2
,
"('Saturday', 'evening')",1
,
"('evening', '')",12
,
"('', 'Kat')",2
,
"('Kat', 'Hale')",2
,
"('Hale', 'and')",2
,
"('and', 'the')",378
,
"('the', 'Candied')",2
,
"('Candied', 'Yams')",2
,
"('Yams', '')",1
,
"('', 'so')",221
,
"('so', 'I')",127
,
"('I', 'drove')",2
,
"('drove', 'up')",1
,
"('up', 'to')",27
,
"('to', 'see')",37
,
"('see', 'her')",2
,
"('her', 'play')",2
,
"('play', '')",6
,
"('', '')",9435
,
"('', 'Initially')",2
,
"('Initially', 'I')",1
,
"('I', 'thought')",31
,
"('thought', 'I')",10
,
"('I', 'll')",96
,
"('ll', 'get')",4
,
"('get', 'coffee')",10
,
"('coffee', 'and')",202
,
"('and', 'listen')",2
,
"('listen', 'to')",5
,
"('to', 'her')",4
,
"('her', 'play')",2
,
"('play', 'and')",4
,
"('and', 'that')",29
,
"('that', 'will')",4
,
"('will', 'be')",50
,
"('be', 'that')",5
,
"('that', '')",69
,
"('', '')",9435
,
"('', 'There')",218
,
"('There', 'is')",59
,
"('is', 'so')",47
,
"('so', 'much')",25
,
"('much', 'more')",10
,
"('more', 'there')",1
,
"('there', 'than')",2
,
"('than', 'coffee')",2
,
"('coffee', 'and')",202
,
"('and', 'it')",189
,
"('it', 'is')",111
,
"('is', 'all')",9
,
"('all', 'SO')",1
,
"('SO', 'yummy')",1
,
"('yummy', '')",14
,
"('', '')",9435
,
"('', 'By')",9
,
"('By', 'the')",6
,
"('the', 'time')",44
,
"('time', 'I')",71
,
"('I', 'got')",79
,
"('got', 'up')",2
,
"('up', 'there')",2
,
"('there', 'I')",3
,
"('I', 'had')",187
,
"('had', 'not')",1
,
"('not', 'eaten')",1
,
"('eaten', 'dinner')",1
,
"('dinner', '')",10
,
"('', 'so')",221
,
"('so', 'I')",127
,
"('I', 'ordered')",94
,
"('ordered', 'a')",51
,
"('a', 'Crab')",1
,
"('Crab', 'Bisque')",1
,
"('Bisque', 'soup')",1
,
"('soup', 'along')",1
,
"('along', 'with')",13
,
"('with', 'an')",26
,
"('an', 'incredibly')",2
,
"('incredibly', 'delicious')",2
,
"('delicious', 'Bacon')",1
,
"('Bacon', 'and')",1
,
"('and', 'Spinach')",2
,
"('Spinach', 'Quiche')",1
,
"('Quiche', '')",1
,
"('', '')",9435
,
"('', 'It')",581
,
"('It', 'was')",116
,
"('was', 'not')",40
,
"('not', 'one')",5
,
"('one', 'of')",115
,
"('of', 'those')",15
,
"('those', 'situations')",1
,
"('situations', 'you')",1
,
"('you', 'frequently')",1
,
"('frequently', 'find')",1
,
"('find', 'yourself')",5
,
"('yourself', 'in')",7
,
"('in', 'at')",1
,
"('at', 'some')",2
,
"('some', 'random')",1
,
"('random', 'coffee')",1
,
"('coffee', 'bar')",17
,
"('bar', 'where')",1
,
"('where', 'there')",1
,
"('there', 'is')",54
,
"('is', 'only')",2
,
"('only', 'only')",1
,
"('only', 'flavor')",1
,
"('flavor', 'of')",6
,
"('of', 'quiche')",1
,
"('quiche', 'and')",1
,
"('and', 'there')",49
,
"('there', 'is')",54
,
"('is', 'only')",2
,
"('only', 'one')",5
,
"('one', 'left')",1
,
"('left', 'from')",1
,
"('from', 'that')",2
,
"('that', 'morning')",2
,
"('morning', '')",34
,
"('', '')",9435
,
"('', 'Nope')",1
,
"('Nope', '')",1
,
"('', 'no')",45
,
"('no', '')",6
,
"('', 'sir')",2
,
"('sir', '')",2
,
"('', 'not')",80
,
"('not', 'here')",1
,
"('here', '')",271
,
"('', '')",9435
,
"('', 'They')",485
,
"('They', 'had')",8
,
"('had', 'options')",1
,
"('options', 'for')",9
,
"('for', 'quiche')",1
,
"('quiche', '')",2
,
"('', 'sandwiches')",11
,
"('sandwiches', '')",26
,
"('', 'pies')",1
,
"('pies', '')",4
,
"('', 'empanadas')",1
,
"('empanadas', '')",1
,
"('', 'coffees')",3
,
"('coffees', '')",18
,
"('', 'pizza')",2
,
"('pizza', '')",9
,
"('', 'etc')",25
,
"('etc', '')",32
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'couldn')",18
,
"('couldn', 't')",33
,
"('t', 'believe')",6
,
"('believe', 'it')",4
,
"('it', '')",287
,
"('', '')",9435
,
"('', 'To')",13
,
"('To', 'me')",3
,
"('me', 'it')",4
,
"('it', 'was')",296
,
"('was', 'like')",13
,
"('like', 'a')",66
,
"('a', 'coffee')",118
,
"('coffee', 'bar')",17
,
"('bar', 'finally')",1
,
"('finally', 'woke')",1
,
"('woke', 'up')",3
,
"('up', 'and')",23
,
"('and', 'said')",6
,
"('said', '')",28
,
"('', '')",9435
,
"('', 'People')",8
,
"('People', 'are')",2
,
"('are', 'hungry')",1
,
"('hungry', 'and')",1
,
"('and', 'finger')",1
,
"('finger', 'food')",1
,
"('food', 'won')",1
,
"('won', 't')",36
,
"('t', 'cut')",2
,
"('cut', 'it')",1
,
"('it', '')",287
,
"('', '')",9435
,
"('', 'They')",485
,
"('They', 'need')",2
,
"('need', 'options')",2
,
"('options', '')",50
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'Yes')",22
,
"('Yes', '')",18
,
"('', 'we')",37
,
"('we', 'do')",1
,
"('do', 'need')",1
,
"('need', 'options')",2
,
"('options', '')",50
,
"('', '')",9435
,
"('', 'More')",4
,
"('More', 'than')",2
,
"('than', 'something')",2
,
"('something', 'the')",1
,
"('the', 'size')",7
,
"('size', 'of')",2
,
"('of', 'our')",13
,
"('our', 'dang')",1
,
"('dang', 'hand')",1
,
"('hand', 'that')",1
,
"('that', 'does')",6
,
"('does', 'not')",9
,
"('not', 'fill')",1
,
"('fill', 'us')",1
,
"('us', 'up')",1
,
"('up', '')",58
,
"('', '')",9435
,
"('', 'Well')",14
,
"('Well', '')",7
,
"('', 'Monkey')",10
,
"('Monkey', 'Nest')",36
,
"('Nest', 'gives')",1
,
"('gives', 'you')",3
,
"('you', 'options')",1
,
"('options', 'people')",1
,
"('people', '')",45
,
"('', '')",9435
,
"('', 'Once')",5
,
"('Once', 'I')",1
,
"('I', 'got')",79
,
"('got', 'my')",5
,
"('my', 'food')",2
,
"('food', 'I')",1
,
"('I', 'discovered')",4
,
"('discovered', 'there')",1
,
"('there', 'is')",54
,
"('is', 'plenty')",15
,
"('plenty', 'of')",105
,
"('of', 'space')",8
,
"('space', 'to')",13
,
"('to', 'sit')",74
,
"('sit', 'and')",19
,
"('and', 'talk')",9
,
"('talk', '')",6
,
"('', 'or')",86
,
"('or', 'study')",3
,
"('study', '')",47
,
"('', '')",9435
,
"('', 'There')",218
,
"('There', 'was')",20
,
"('was', 'quite')",14
,
"('quite', 'a')",16
,
"('a', 'large')",17
,
"('large', 'group')",3
,
"('group', 'of')",3
,
"('of', 'us')",13
,
"('us', 'there')",1
,
"('there', 'to')",11
,
"('to', 'watch')",6
,
"('watch', 'Kat')",1
,
"('Kat', 'and')",1
,
"('and', 'Kyle')",1
,
"('Kyle', 'play')",1
,
"('play', 'and')",4
,
"('and', 'we')",41
,
"('we', 'all')",3
,
"('all', 'had')",1
,
"('had', 'a')",112
,
"('a', 'great')",177
,
"('great', 'time')",3
,
"('time', '')",100
,
"('', '')",9435
,
"('', 'In')",55
,
"('In', 'fact')",6
,
"('fact', '')",5
,
"('', 'quite')",2
,
"('quite', 'a')",16
,
"('a', 'few')",94
,
"('few', 'of')",8
,
"('of', 'us')",13
,
"('us', 'ended')",1
,
"('ended', 'up')",20
,
"('up', 'staying')",1
,
"('staying', 'well')",1
,
"('well', 'over')",1
,
"('over', 'an')",1
,
"('an', 'hour')",1
,
"('hour', 'after')",1
,
"('after', 'they')",9
,
"('they', 'were')",51
,
"('were', 'done')",2
,
"('done', 'playing')",1
,
"('playing', 'because')",1
,
"('because', 'we')",5
,
"('we', 'enjoyed')",3
,
"('enjoyed', 'the')",14
,
"('the', 'atmosphere')",51
,
"('atmosphere', 'and')",15
,
"('and', 'drinks')",14
,
"('drinks', 'food')",2
,
"('food', 'enough')",1
,
"('enough', 'to')",33
,
"('to', 'stay')",13
,
"('stay', '')",4
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'may')",6
,
"('may', 'live')",1
,
"('live', 'South')",1
,
"('South', 'side')",1
,
"('side', '')",29
,
"('', 'but')",644
,
"('but', 'next')",1
,
"('next', 'time')",34
,
"('time', 'I')",71
,
"('I', 'm')",410
,
"('m', 'North')",1
,
"('North', '')",1
,
"('', 'I')",2231
,
"('I', 'll')",96
,
"('ll', 'be')",37
,
"('be', 'stopping')",1
,
"('stopping', 'by')",4
,
"('by', '')",21
,
"('', 'Kat')",2
,
"('Kat', 'Hale')",2
,
"('Hale', 'and')",2
,
"('and', 'the')",378
,
"('the', 'Candied')",2
,
"('Candied', 'Yams')",2
,
"('Yams', 'Live')",1
,
"('Live', 'music')",2
,
"('music', '')",35
,
"('check', 'in')",423
,
"('in', 'I')",79
,
"('I', 'would')",127
,
"('would', 'have')",37
,
"('have', 'to')",87
,
"('to', 'say')",28
,
"('say', 'my')",1
,
"('my', 'favorite')",87
,
"('favorite', 'flavor')",1
,
"('flavor', 'of')",6
,
"('of', 'the')",422
,
"('the', 'iced')",28
,
"('iced', 'coffee')",68
,
"('coffee', 'is')",153
,
"('is', 'the')",137
,
"('the', 'hazelnut')",7
,
"('hazelnut', 'one')",1
,
"('one', '')",36
,
"('', 'It')",581
,
"('It', 'is')",52
,
"('is', 'way')",1
,
"('way', 'too')",15
,
"('too', 'tasty')",1
,
"('tasty', 'for')",1
,
"('for', 'my')",39
,
"('my', 'own')",16
,
"('own', 'good')",2
,
"('good', '')",223
,
"('', 'I')",2231
,
"('I', 'would')",127
,
"('would', 'like')",7
,
"('like', 'to')",19
,
"('to', 'drink')",29
,
"('drink', 'one')",2
,
"('one', 'every')",3
,
"('every', 'day')",14
,
"('day', 'but')",4
,
"('but', 'unfortunately')",4
,
"('unfortunately', 'not')",2
,
"('not', 'from')",4
,
"('from', 'here')",8
,
"('here', '')",271
,
"('', 'If')",163
,
"('If', 'I')",36
,
"('I', 'could')",49
,
"('could', 'I')",2
,
"('I', 'would')",127
,
"('would', '')",5
,
"('', 'It')",581
,
"('It', 's')",289
,
"('s', 'either')",1
,
"('either', 'Starbucks')",1
,
"('Starbucks', 'or')",2
,
"('or', 'me')",1
,
"('me', 'trying')",1
,
"('trying', 'to')",24
,
"('to', 'find')",70
,
"('find', 'Austin')",1
,
"('Austin', 's')",10
,
"('s', 'sense')",1
,
"('sense', 'of')",6
,
"('of', 'coffee')",146
,
"('coffee', '')",570
,
"('', '')",9435
,
"('', 'I')",2231
,
"('I', 'think')",90
,
"('think', 'this')",9
,
"('this', 'needs')",1
,
"('needs', 'to')",5
,
"('to', 'be')",142
,
"('be', 'an')",12
,
"('an', 'occasional')",1
,
"('occasional', 'treat')",1
,
"('treat', 'for')",2
,
"('for', 'me')",75
,
"('me', '')",150
,
"('', 'but')",644
,
"('but', 'if')",13
,
"('if', 'you')",214
,
"('you', 'are')",51
,
"('are', 'closer')",2
,
"('closer', '')",4
,
"('', 'then')",22
,
"('then', 'it')",2
,
"('it', 'should')",6
,
"('should', 'be')",22
,
"('be', 'a')",71
,
"('a', 'daily')",6
,
"('daily', 'yum')",1
,
"('yum', 'for')",1
,
"('for', 'you')",27
,
"('you', '')",68
,
"('', 'If')",163
,
"('If', 'traffic')",1
,
"('traffic', 'is')",1
,
"('is', 'not')",45
,
"('not', 'so')",6
,
"('so', 'bad')",3
,
"('bad', 'in')",1
,
"('in', 'Austin')",239
,
"('Austin', 'I')",8
,
"('I', 'would')",127
,
"('would', 'definitely')",10
,
"('definitely', 'come')",16
,
"('come', 'here')",81
,
"('here', 'more')",4
,
"('more', 'often')",8
,
"('often', '')",20
,
"('', '')",9435
,
"('check', 'ins')",217
,
"('ins', 'Every')",1
,
"('Every', 'time')",4
,
"('time', 'I')",71
,
"('I', 'd')",95
,
"('d', 'be')",15
,
"('be', 'cruising')",1
,
"('cruising', 'down')",1
,
"('down', 'Burnet')",1
,
"('Burnet', 'Rd')",5
,
"('Rd', '')",3
,
"('', 'I')",2231
,
"('I', 'd')",95
,
"('d', 'see')",1
,
"('see', 'this')",3
,
"('this', 'place')",363
,
"('place', 'and')",23
,
"('and', 'say')",1
,
"('say', 'to')",1
,
"('to', 'myself')",6
,
"('myself', '')",17
,
"('', 'I')",2231
,
"('I', 'am')",118
,
"('am', 'gonna')",1
,
"('gonna', 'try')",1
,
"('try', 'this')",12
,
"('this', 'place')",363
,
"('place', 'out')",17
,
"('out', '')",129
,
"('', 'but')",644
,
"('but', 'I')",195
,
"('I', 'was')",233
,
"('was', 'always')",1
,
"('always', 'in')",4
,
"('in', 'a')",161
,
"('a', 'hurry')",4
,
"('hurry', 'or')",1
,
"('or', 'I')",3
,
"('I', 'already')",2
,
"('already', 'had')",1
,
"('had', 'my')",4
,
"('my', 'coffee')",56
,
"('coffee', 'fix')",8
,
"('fix', 'for')",1
,
"('for', 'the')",160
,
"('the', 'day')",37
,
"('day', '')",95
,
"('', '')",9435
,
"('', 'But')",135
,
"('But', 'this')",4
,
"('this', 'time')",6
,
"('time', 'I')",71
,
"('I', 'woke')",1
,
"('woke', 'up')",3
,
"('up', 'and')",23
,
"('and', 'deprived')",1
,
"('deprived', 'myself')",1
,
"('myself', 'of')",1
,
"('of', 'my')",69
,
"('my', 'usual')",12
,
"('usual', 'cup')",2
,
"('cup', 'of')",112
,
"('of', 'morning')",1
,
"('morning', 'joe')",1
,
"('joe', 'and')",2
,
"('and', 'said')",6
,
"('said', 'to')",2
,
"('to', 'myself')",6
,
"('myself', '')",17
,
"('', 'Nah')",1
,
"('Nah', 'bro')",1
,
"('bro', '')",1
,
"('', 'today')",2
,
"('today', 'you')",1
,
"('you', 're')",146
,
"('re', 'gonna')",4
,
"('gonna', 'wait')",1
,
"('wait', 'for')",11
,
"('for', 'Monkey')",4
,
"('Monkey', 's')",3
,
"('s', 'Nest')",1
,
"('Nest', 'Coffee')",6
,
"('Coffee', '')",70
,
"('', '')",9435
,
"('', '')",9435
,
"('', 'So')",107
,
"('So', 'my')",3
,
"('my', 'friend')",28
,
"('friend', 'and')",22
,
"('and', 'I')",288
,
"('I', 'went')",64
,
"('went', 'down')",1
,
"('down', 'there')",1
,
"('there', 'to')",11
,
"('to', 'check')",40
,
"('check', 'it')",17
,
"('it', 'out')",40
