word,prob
"('was', 'hoping')",0.006282723
"('hoping', 'for')",1
"('This', 'review')",0.003875969
"('probably', 'been')",0.020408163
"('and', 'don')",0.004139358
"('definitely', 'go')",0.019230769
"('Food', 'is')",0.023622047
"('just', 'OK')",0.003521127
"('rating', 'is')",0.166666667
"('time', 'today')",0.009389671
"('the', 'dirty')",0.000268962
"('for', 'getting')",0.009259259
"('So', 'good')",0.020283976
"('been', 'coming')",0.029411765
"('at', 'Cafe')",0.003546099
"('is', 'tasty')",0.002989537
"('Service', 'is')",0.039370079
"('That', 'being')",0.007012623
"('being', 'said')",0.12962963
"('is', 'highly')",0.001494768
"('overpriced', 'and')",0.5
"('menu', 'says')",0.014705882
"('was', 'completely')",0.004188482
"('high', 'dollar')",0.03030303
"('two', 'tacos')",0.009708738
"('the', 'sandwich')",0.000268962
"('we', 'spent')",0.003861004
"('a', 'lovely')",0.002592913
"('price', 'as')",0.083333333
"('would', 'skip')",0.006451613
"('skip', 'the')",0.333333333
"('Half', 'of')",0.035714286
"('croissant', 'and')",0.181818182
"('and', 'covered')",0.000344947
"('covered', 'in')",0.2
"('a', 'cheese')",0.000432152
"('what', 'she')",0.024096386
"('she', 'got')",0.02173913
"('We', 'didn')",0.011583012
"('long', 'and')",0.107142857
"('planning', 'to')",0.4
"('setting', 'and')",0.2
"('room', 'with')",0.029411765
"('some', 'decent')",0.004291845
"('was', 'it')",0.004188482
"('brew', 'and')",0.1
"('added', 'a')",0.153846154
"('tiny', 'bit')",0.08
"('half', 'and')",0.178571429
"('and', 'half')",0.002069679
"('half', 'to')",0.035714286
"('I', 'give')",0.001906214
"('delicious', 'inside')",0.005681818
"('some', 'good')",0.038626609
"('that', 'area')",0.001402525
"('discount', 'on')",0.333333333
"('coffee', 'beverage')",0.002145923
"('you', 'check')",0.001402525
"('I', 'ate')",0.001524971
"('ate', 'lunch')",0.25
"('here', 'once')",0.012755102
"('was', 'surprisingly')",0.003141361
"('surprisingly', 'good')",0.142857143
"('tomato', 'soup')",0.125
"('this', 'particular')",0.006459948
"('my', 'sweet')",0.00621118
"('little', 'cafe')",0.030120482
"('and', 'Mexican')",0.000344947
"('food', 'menu')",0.070866142
"('little', 'pricey')",0.036144578
"('t', 'stop')",0.0041841
"('I', 'might')",0.001906214
"('croissant', 'were')",0.045454545
"('tart', 'was')",0.230769231
"('They', 'didn')",0.001315789
"('have', 'many')",0.005484461
"('americano', 'was')",0.04
"('gem', 'on')",0.058823529
"('nice', 'couch')",0.012605042
"('ve', 'seen')",0.028846154
"('seen', 'people')",0.076923077
"('and', 'on')",0.001724733
"('and', 'better')",0.000689893
"('to', 'begin')",0.000546448
"('bring', 'in')",0.071428571
"('outside', 'food')",0.020408163
"('Everything', 'is')",0.109090909
"('sea', 'salt')",0.666666667
"('The', 'Internet')",0.000537924
"('actually', 'get')",0.033333333
"('music', 'at')",0.011494253
"('at', 'an')",0.014184397
"('volume', 'level')",0.333333333
"('did', 'a')",0.090909091
"('cozy', 'and')",0.175
"('have', 'no')",0.007312614
"('also', 'not')",0.009478673
"('a', 'crazy')",0.001728608
"('the', 'smoke')",0.000268962
"('sketchy', 'and')",1
"('over', 'some')",0.010869565
"('work', 'that')",0.006060606
"('low', 'key')",0.125
"('then', 'this')",0.104166667
"('this', 'could')",0.002583979
"('due', 'to')",2.8
"('couch', 'and')",0.058823529
"('a', 'random')",0.000864304
"('are', 'many')",0.005964215
"('artwork', 'and')",0.142857143
"('sure', 'that')",0.1
"('many', 'of')",0.052631579
"('just', 'recently')",0.01056338
"('of', 'great')",0.00222387
"('your', 'eyes')",0.006024096
"('in', 'It')",0.00075358
"('up', 'at')",0.040816327
"('am', 'on')",0.038461538
"('on', 'Saturday')",0.009380863
"('on', 'east')",0.001876173
"('space', 'and')",0.148648649
"('and', 'brings')",0.000344947
"('similar', 'to')",1
"('keep', 'it')",0.055555556
"('local', 'establishments')",0.012987013
"('You', 'know')",0.004207574
"('keep', 'a')",0.055555556
"('some', 'cool')",0.004291845
"('cute', 'place')",0.107692308
"('after', 'our')",0.026315789
"('back', 'from')",0.009259259
"('had', 'been')",0.011080332
"('been', 'wanting')",0.014705882
"('wanting', 'to')",0.8
"('some', 'great')",0.017167382
"('great', 'reviews')",0.008281573
"('We', 'thought')",0.003861004
"('why', 'not')",0.103448276
"('a', 'decaf')",0.001296456
"('in', 'cute')",0.00075358
"('some', 'pastries')",0.012875536
"('full', 'from')",0.023809524
"('from', 'our')",0.02
"('our', 'lunch')",0.011764706
"('and', 'iced')",0.002414626
"('in', 'Nice')",0.002260739
"('Good', 'place')",0.01511879
"('for', 'kids')",0.003472222
"('kids', 'and')",0.166666667
"('family', 'to')",0.058823529
"('pastry', 'is')",0.047619048
"('My', 'boyfriend')",0.00621118
"('boyfriend', 'and')",0.3
"('went', 'here')",0.050847458
"('brunch', 'and')",0.111111111
"('the', 'one')",0.004034427
"('the', 'sausage')",0.000537924
"('everything', 'was')",0.163636364
"('the', 'matcha')",0.001344809
"('pleased', 'with')",0.666666667
"('the', 'experience')",0.002151694
"('We', 'left')",0.003861004
"('happy', 'and')",0.024390244
"('Decent', 'coffee')",0.12
"('pastries', 'were')",0.036585366
"('though', 'there')",0.013157895
"('buzzing', 'around')",0.5
"('these', 'things')",0.161290323
"('d', 'go')",0.038461538
"('beverages', 'and')",0.071428571
"('can', 'walk')",0.022140221
"('in', 'about')",0.001507159
"('a', 'minute')",0.001728608
"('minute', 'to')",0.111111111
"('my', 'home')",0.00621118
"('disappointed', 'and')",0.064516129
"('t', 'expect')",0.008368201
"('expect', 'to')",0.136363636
"('about', 'to')",0.018867925
"('buy', 'and')",0.125
"('here', 'until')",0.00255102
"('need', 'the')",0.051724138
"('get', 'an')",0.024793388
"('the', 'cheddar')",0.000268962
"('cinnamon', 'rolls')",0.096774194
"('any', 'more')",0.058823529
"('more', 'expensive')",0.023391813
"('being', 'the')",0.037037037
"('Just', 'the')",0.017605634
"('sugar', 'and')",0.228571429
"('part', 'about')",0.210526316
"('working', 'to')",0.025
"('make', 'them')",0.01980198
"('As', 'far')",0.00872093
"('its', 'very')",0.029850746
"('music', 'so')",0.011494253
"('add', 'to')",0.428571429
"('paintings', 'on')",0.333333333
"('are', 'for')",0.003976143
"('good', 'with')",0.002159827
"('sit', 'on')",0.24
"('you', 'were')",0.004207574
"('interested', 'in')",1.25
"('which', 'one')",0.030769231
"('one', 'to')",0.021186441
"('re', 'delicious')",0.007042254
"('keep', 'me')",0.083333333
"('on', 'an')",0.024390244
"('an', 'easy')",0.036697248
"('Sunday', 'morning')",0.5
"('Tried', 'the')",0.030769231
"('It', 'tastes')",0.002314815
"('tastes', 'like')",0.423076923
"('big', 'as')",0.023255814
"('minutes', 'ago')",0.038461538
"('ago', 'and')",0.272727273
"('place', 'already')",0.001675042
"('great', 'if')",0.002070393
"('a', 'chill')",0.000432152
"('all', 'and')",0.003636364
"('a', 'total')",0.000864304
"('Needless', 'to')",2
"('be', 'regulars')",0.003058104
"('are', 'still')",0.005964215
"('so', 'many')",0.032454361
"('many', 'things')",0.052631579
"('customers', 'of')",0.12
"('the', 'pastry')",0.001613771
"('was', 'soo')",0.00104712
"('I', 'opened')",0.000381243
"('opened', 'the')",0.041666667
"('door', 'hit')",0.052631579
"('hit', 'me')",0.066666667
"('me', 'like')",0.003703704
"('a', 'giant')",0.000432152
"('a', 'hint')",0.005617978
"('the', 'vanilla')",0.001882733
"('honey', 'and')",0.15
"('they', 'both')",0.005263158
"('both', 'are')",0.010526316
"('Texas', 'coffee')",0.238095238
"('coffee', 'traders')",0.002145923
"('right', 'size')",0.012048193
"('enjoy', 'some')",0.078431373
"('it', 'couldn')",0.000771605
"('be', 'more')",0.012232416
"('were', 'still')",0.01754386
"('bringing', 'out')",1
"('we', 'arrived')",0.003861004
"('can', 'imagine')",0.018450185
"('filled', 'the')",0.083333333
"('store', 'and')",0.166666667
"('nice', 'thing')",0.008403361
"('thing', 'is')",0.215686275
"('is', 'you')",0.000747384
"('discount', 'if')",0.333333333
"('You', 'have')",0.005610098
"('can', 'grab')",0.011070111
"('Austin', 'Coffee')",0.007936508
"('is', 'this')",0.005979073
"('own', 'a')",0.032258065
"('a', 'catering')",0.000432152
"('are', 'baked')",0.001988072
"('chocolate', 'covered')",0.037037037
"('in', 'from')",0.001507159
"('they', 'brew')",0.005263158
"('and', 'sell')",0.000344947
"('The', 'vanilla')",0.001344809
"('they', 'put')",0.013157895
"('their', 'lattes')",0.010362694
"('really', 'great')",0.046153846
"('addition', 'they')",0.041666667
"('is', 'mostly')",0.000747384
"('with', 'one')",0.015576324
"('have', 'such')",0.005484461
"('Here', 's')",0.025510204
"('flavors', 'of')",0.053333333
"('Nice', 'little')",0.012605042
"('outside', 'the')",0.06122449
"('Definitely', 'recommend')",0.057692308
"('getting', 'my')",0.153846154
"('them', 'all')",0.035714286
"('going', 'back')",0.147540984
"('regular', 'latte')",0.029411765
"('prompt', 'and')",0.5
"('a', 'pain')",0.001296456
"('below', 'average')",0.333333333
"('compare', 'it')",0.285714286
"('real', 'thing')",0.019230769
"('place', 'again')",0.003350084
"('coffee', 'before')",0.005007153
"('very', 'convenient')",0.003344482
"('to', 'share')",0.004918033
"('the', 'boyfriend')",0.000268962
"('took', 'one')",0.0625
"('bite', 'and')",0.166666667
"('and', 'told')",0.001724733
"('it', 'down')",0.002314815
"('down', 'with')",0.074626866
"('mocha', 'which')",0.011363636
"('was', 'yummy')",0.004188482
"('been', 'on')",0.029411765
"('since', 'college')",0.020833333
"('how', 'long')",0.011494253
"('staff', 'to')",0.012738854
"('to', 'boot')",0.002185792
"('their', 'prices')",0.002590674
"('was', 'really')",0.034554974
"('I', 'probably')",0.001143729
"('on', 'that')",0.009380863
"('have', 'more')",0.016453382
"('great', 'idea')",0.008281573
"('for', 'small')",0.002314815
"('eye', 'with')",0.25
"('up', 'when')",0.025510204
"('should', 'have')",0.171428571
"('have', 'known')",0.005484461
"('them', 'but')",0.011904762
"('replaced', 'it')",1
"('ya', 'know')",0.25
"('was', 'way')",0.004188482
"('way', 'better')",0.042253521
"('than', 'mine')",0.00862069
"('t', 'add')",0.00209205
"('walking', 'in')",0.25
"('gone', 'by')",0.076923077
"('by', 'this')",0.062857143
"('place', 'many')",0.005025126
"('the', 'road')",0.001882733
"('cute', 'coffee')",0.061538462
"('be', 'great')",0.009174312
"('going', 'there')",0.049180328
"('there', 'in')",0.00802139
"('in', 'search')",0.003014318
"('search', 'of')",0.444444444
"('a', 'chef')",0.000432152
"('we', 'just')",0.003861004
"('just', 'got')",0.017605634
"('got', 'some')",0.025641026
"('something', 'good')",0.015384615
"('good', 'to')",0.017278618
"('really', 'hope')",0.003846154
"('out', 'about')",0.007042254
"('reason', 'this')",0.055555556
"('it', 'from')",0.00308642
"('packed', 'with')",0.08
"('you', 'up')",0.004207574
"('you', 'sit')",0.004207574
"('pretty', 'tasty')",0.014492754
"('Over', 'all')",0.010869565
"('just', 'hang')",0.014084507
"('hang', 'and')",0.060606061
"('or', 'need')",0.003921569
"('place', 'can')",0.005025126
"('stay', 'open')",0.25
"('be', 'nice')",0.018348624
"('have', 'other')",0.003656307
"('coffee', 'houses')",0.007868383
"('can', 'go')",0.011070111
"('is', 'decent')",0.002989537
"('decent', 'and')",0.16
"('is', 'big')",0.001494768
"('have', 'free')",0.003656307
"('bun', 'and')",0.25
"('French', 'press')",0.6
"('were', 'on')",0.030701754
"('Tuesday', 'and')",0.25
"('the', 'above')",0.000537924
"('for', 'what')",0.009259259
"('coffee', 'making')",0.001430615
"('rave', 'about')",0.75
"('there', 'early')",0.010695187
"('early', 'and')",0.176470588
"('before', 'the')",0.101449275
"('over', 'to')",0.130434783
"('th', 'and')",0.625
"('put', 'the')",0.166666667
"('coffee', 'by')",0.00286123
"('Make', 'sure')",0.02970297
"('to', 'provide')",0.002185792
"('email', 'address')",1
"('get', 'good')",0.012396694
"('can', 'just')",0.011070111
"('milk', 'was')",0.072916667
"('bit', 'over')",0.028571429
"('top', 'for')",0.02173913
"('a', 'touch')",0.001728608
"('touch', 'of')",0.5
"('said', 'the')",0.097560976
"('well', 'balanced')",0.02
"('now', 'in')",0.027027027
"('and', 'see')",0.001724733
"('s', 'is')",0.007874016
"('your', 'left')",0.006024096
"('a', 'tea')",0.001296456
"('so', 'super')",0.002028398
"('based', 'solely')",0.1875
"('solely', 'on')",2
"('in', 'back')",0.002260739
"('back', 'corner')",0.009259259
"('the', 'hunt')",0.000806885
"('show', 'up')",0.2
"('find', 'at')",0.044117647
"('at', 'first')",0.007092199
"('but', 'just')",0.007886435
"('are', 'looking')",0.013916501
"('loved', 'it')",0.2
"('it', 'so')",0.00462963
"('much', 'that')",0.03125
"('and', 'getting')",0.002069679
"('corporate', 'feeling')",0.2
"('s', 'kind')",0.007874016
"('act', 'of')",0.5
"('surrounded', 'by')",1.666666667
"('by', 'such')",0.005714286
"('place', 'I')",0.025125628
"('Despite', 'being')",0.2
"('not', 'in')",0.01627907
"('be', 'real')",0.003058104
"('in', 'particular')",0.003014318
"('who', 'd')",0.012987013
"('love', 'a')",0.032110092
"('the', 'face')",0.000268962
"('ask', 'about')",0.125
"('what', 'you')",0.15060241
"('you', 'expect')",0.008415147
"('the', 'strange')",0.000268962
"('the', 'hot')",0.001613771
"('iced', 'coffees')",0.026785714
"('coffees', 'are')",0.041666667
"('latte', 'of')",0.008097166
"('back', 'if')",0.018518519
"('is', 'there')",0.004484305
"('that', 'no')",0.004207574
"('us', 'in')",0.038461538
"('independent', 'coffee')",0.333333333
"('even', 'in')",0.015873016
"('back', 'in')",0.041666667
"('for', 'whatever')",0.002314815
"('whatever', 'reason')",0.111111111
"('cream', 'and')",0.354166667
"('a', 'weird')",0.001296456
"('cities', 'and')",1
"('a', 'result')",0.001728608
"('result', 'of')",0.25
"('of', 'trying')",0.00148258
"('never', 'heard')",0.012048193
"('heard', 'of')",0.25
"('a', 'flavor')",0.000864304
"('i', 'like')",0.001524971
"('As', 'other')",0.002906977
"('since', 'there')",0.020833333
"('is', 'no')",0.011958146
"('this', 'week')",0.00129199
"('Give', 'it')",0.035087719
"('the', 'summer')",0.00295858
"('pick', 'me')",0.176470588
"('in', 'Keep')",0.002260739
"('Keep', 'Austin')",0.138888889
"('It', 'took')",0.00154321
"('took', 'me')",0.09375
"('while', 'to')",0.051282051
"('enter', 'the')",0.6
"('then', 'to')",0.020833333
"('look', 'just')",0.045454545
"('I', 'grabbed')",0.001524971
"('grabbed', 'a')",1
"('double', 'espresso')",0.5
"('disappointed', 'that')",0.096774194
"('reminiscent', 'of')",1
"('Italian', 'espresso')",0.048780488
"('to', 'speak')",0.000546448
"('speak', 'with')",0.25
"('or', 'maybe')",0.011764706
"('he', 'has')",0.010989011
"('a', 'worker')",0.000432152
"('worker', 'who')",0.333333333
"('feel', 'the')",0.088235294
"('the', 'shot')",0.000268962
"('work', 'in')",0.03030303
"('lucky', 'to')",0.375
"('their', 'first')",0.002590674
"('I', 'drank')",0.000762486
"('small', 'coffee')",0.034782609
"('to', 'and')",0.002185792
"('I', 'bring')",0.000381243
"('bring', 'home')",0.142857143
"('every', 'visit')",0.014705882
"('concoction', 'of')",1
"('milk', 'with')",0.041666667
"('with', 'flavors')",0.003115265
"('between', 'a')",0.066666667
"('you', 'still')",0.001402525
"('still', 'get')",0.067567568
"('between', 'the')",0.4
"('of', 'his')",0.00222387
"('I', 'still')",0.005718643
"('stand', 'up')",0.142857143
"('would', 'suggest')",0.006451613
"('definitely', 'better')",0.019230769
"('was', 'strong')",0.008376963
"('the', 'cup')",0.001882733
"('t', 'need')",0.025104603
"('guy', 'behind')",0.071428571
"('hope', 'it')",0.076923077
"('because', 'if')",0.007407407
"('place', 'because')",0.003350084
"('I', 'asked')",0.0053374
"('asked', 'what')",0.066666667
"('was', 'told')",0.004188482
"('a', 'hard')",0.002592913
"('how', 'often')",0.011494253
"('do', 'you')",0.03968254
"('you', 'buy')",0.001402525
"('buy', 'something')",0.125
"('when', 'the')",0.111764706
"('person', 'making')",0.041666667
"('When', 'he')",0.011764706
"('he', 'said')",0.032967033
"('make', 'more')",0.00990099
"('Finally', 'I')",0.052631579
"('the', 'taste')",0.004303389
"('t', 'describe')",0.0041841
"('describe', 'it')",0.5
"('not', 'much')",0.018604651
"('he', 'didn')",0.032967033
"('the', 'easiest')",0.000268962
"('location', 'to')",0.010416667
"('drink', 'has')",0.009433962
"('my', 'drink')",0.01863354
"('I', 'missed')",0.000762486
"('missed', 'my')",0.333333333
"('coffee', 'tasted')",0.001430615
"('into', 'work')",0.017241379
"('work', 'this')",0.006060606
"('full', 'attention')",0.023809524
"('morning', 'coffee')",0.058823529
"('coffee', 'tastes')",0.003576538
"('was', 'walking')",0.002094241
"('takes', 'the')",0.066666667
"('the', 'cake')",0.000268962
"('I', 'dropped')",0.001906214
"('by', 'while')",0.011428571
"('one', 'morning')",0.021186441
"('running', 'around')",0.125
"('around', 'downtown')",0.012195122
"('a', 'busy')",0.001728608
"('other', 'baked')",0.006849315
"('me', 'just')",0.003703704
"('For', 'a')",0.009259259
"('corporate', 'driven')",0.2
"('will', 'not')",0.012987013
"('his', 'name')",0.023255814
"('been', 'going')",0.036764706
"('a', 'year')",0.003457217
"('year', 'now')",0.272727273
"('no', 'longer')",0.047244094
"('was', 'served')",0.00104712
"('served', 'in')",0.428571429
"('distance', 'of')",0.285714286
"('at', 'what')",0.003546099
"('should', 'get')",0.057142857
"('machine', 'and')",0.090909091
"('back', 'a')",0.009259259
"('saw', 'the')",0.333333333
"('sign', 'and')",0.090909091
"('mocha', 'in')",0.022727273
"('was', 'right')",0.002094241
"('expect', 'a')",0.090909091
"('a', 'sit')",0.000432152
"('your', 'time')",0.030120482
"('the', 'difference')",0.000537924
"('the', 'man')",0.001344809
"('and', 'skilled')",0.000344947
"('skilled', 'at')",1
"('his', 'regulars')",0.023255814
"('regulars', 'and')",0.75
"('the', 'level')",0.000537924
"('level', 'of')",0.777777778
"('of', 'service')",0.00222387
"('by', 'an')",0.011428571
"('unique', 'and')",0.7
"('all', 'in')",0.014545455
"('one', 'place')",0.004237288
"('no', 'where')",0.007874016
"('where', 'else')",0.018867925
"('you', 'find')",0.007012623
"('Really', 'friendly')",0.011538462
"('and', 'thought')",0.001379786
"('d', 'try')",0.012820513
"('good', 'mood')",0.002159827
"('guy', 'with')",0.035714286
"('but', 'are')",0.001577287
"('darn', 'good')",0.5
"('it', 'didn')",0.00308642
"('need', 'anything')",0.017241379
"('keeps', 'me')",1.5
"('the', 'mocha')",0.002689618
"('was', 'much')",0.003141361
"('better', 'then')",0.014925373
"('coffee', 'of')",0.002145923
"('unless', 'you')",1.571428571
"('location', 'in')",0.052083333
"('am', 'never')",0.028846154
"('little', 'store')",0.006024096
"('stays', 'open')",0.666666667
"('latte', 'this')",0.004048583
"('way', 'they')",0.028169014
"('that', 'really')",0.008415147
"('think', 'i')",0.010989011
"('recommended', 'it')",0.133333333
"('be', 'going')",0.018348624
"('reviews', 'are')",0.16
"('lives', 'up')",0.6
"('need', 'of')",0.051724138
"('those', 'things')",0.04
"('things', 'a')",0.021276596
"('who', 'were')",0.012987013
"('picking', 'up')",2
"('up', 'their')",0.010204082
"('and', 'grabbed')",0.000344947
"('an', 'oatmeal')",0.004587156
"('forgot', 'about')",0.5
"('who', 'I')",0.012987013
"('I', 'assume')",0.001524971
"('did', 'I')",0.022727273
"('those', 'were')",0.02
"('were', 'cold')",0.004385965
"('be', 'good')",0.006116208
"('home', 'to')",0.038461538
"('have', 'on')",0.003656307
"('s', 'where')",0.003149606
"('while', 'you')",0.128205128
"('you', 'wait')",0.007012623
"('their', 'beans')",0.005181347
"('re', 'doing')",0.056338028
"('a', 'pumpkin')",0.000432152
"('loved', 'this')",0.05
"('situated', 'in')",1
"('one', 'person')",0.016949153
"('bad', 'for')",0.09375
"('for', 'not')",0.005787037
"('her', 'name')",0.027027027
"('Even', 'though')",0.063492063
"('t', 'on')",0.00209205
"('could', 'go')",0.037037037
"('Talk', 'about')",0.090909091
"('drink', 'with')",0.028301887
"('promise', 'that')",0.2
"('in', 'If')",0.003767898
"('of', 'person')",0.00222387
"('behind', 'this')",0.03125
"('And', 'even')",0.000689893
"('worth', 'stopping')",0.035087719
"('all', 'on')",0.003636364
"('s', 'own')",0.003149606
"('I', 'personally')",0.001906214
"('a', 'honey')",0.000864304
"('running', 'the')",0.125
"('enough', 'of')",0.018867925
"('food', 'trucks')",0.015748031
"('thing', 'they')",0.039215686
"('owner', 'of')",0.031746032
"('the', 'truck')",0.000268962
"('Franklin', 'BBQ')",0.45
"('this', 'tiny')",0.00129199
"('complete', 'with')",1
"('cut', 'out')",0.125
"('if', 'this')",0.014035088
"('let', 'you')",0.25
"('you', 'take')",0.002805049
"('take', 'your')",0.092592593
"('probably', 'isn')",0.020408163
"('probably', 'not')",0.142857143
"('behind', 'you')",0.0625
"('a', 'beverage')",0.000864304
"('the', 'cortado')",0.002420656
"('ordered', 'was')",0.029411765
"('an', 'espresso')",0.027522936
"('espresso', 'with')",0.0234375
"('with', 'steamed')",0.001557632
"('steamed', 'milk')",1
"('and', 'milk')",0.000344947
"('can', 'probably')",0.007380074
"('the', 'full')",0.001613771
"('that', 'just')",0.008415147
"('a', 'third')",0.000432152
"('Coffee', 's')",0.000715308
"('being', 'honest')",0.018518519
"('admit', 'that')",0.714285714
"('shop', 'while')",0.0125
"('while', 'waiting')",0.025641026
"('line', 'for')",0.153846154
"('My', 'mocha')",0.001552795
"('salt', 'and')",0.166666667
"('This', 'has')",0.002583979
"('made', 'the')",0.075
"('The', 'menu')",0.001344809
"('in', 'what')",0.00075358
"('to', 'when')",0.000546448
"('morning', 'on')",0.058823529
"('this', 'beautiful')",0.002583979
"('combo', 'of')",0.25
"('Let', 's')",0.125
"('this', 'short')",0.00129199
"('short', 'and')",0.133333333
"('and', 'sweet')",0.004829251
"('and', 'serve')",0.00103484
"('some', 'amazing')",0.008583691
"('things', 'like')",0.021276596
"('the', 'regular')",0.001613771
"('was', 'spectacular')",0.00104712
"('They', 'use')",0.002631579
"('use', 'an')",0.035714286
"('an', 'Ethiopian')",0.009174312
"('that', 'smells')",0.001402525
"('it', 'black')",0.00154321
"('visit', 'the')",0.019230769
"('few', 'steps')",0.029411765
"('drink', 'this')",0.009433962
"('ve', 'walked')",0.014423077
"('my', 'dogs')",0.001552795
"('but', 'always')",0.001577287
"('I', 'finally')",0.003049943
"('finally', 'did')",0.052631579
"('coffee', 'so')",0.007153076
"('got', 'their')",0.017094017
"('and', 'cream')",0.001724733
"('Also', 'got')",0.018957346
"('a', 'scone')",0.000864304
"('ran', 'out')",0.8
"('think', 'they')",0.142857143
"('business', 'from')",0.023809524
"('line', 'at')",0.076923077
"('t', 'open')",0.0041841
"('open', 'till')",0.069444444
"('actually', 'a')",0.033333333
"('a', 'food')",0.000864304
"('only', 'have')",0.06993007
"('have', 'one')",0.021937843
"('size', 'and')",0.3
"('were', 'about')",0.00877193
"('pretty', 'quickly')",0.014492754
"('re', 'planning')",0.021126761
"('quick', 'bite')",0.15
"('else', 'on')",0.05
"('or', 'coffee')",0.007843137
"('Coffee', 'Shops')",0.003576538
"('Such', 'a')",0.1
"('place', 'tucked')",0.001675042
"('She', 's')",0.043478261
"('a', 'sweetheart')",0.001296456
"('amazing', 'for')",0.009009009
"('They', 'did')",0.003947368
"('meet', 'my')",0.071428571
"('my', 'expectations')",0.007763975
"('she', 'has')",0.108695652
"('bread', 'and')",0.375
"('and', 'butter')",0.000344947
"('winter', 'day')",0.25
"('latte', 'here')",0.004048583
"('or', 'bitter')",0.003921569
"('was', 'such')",0.006282723
"('owner', 'was')",0.031746032
"('go', 'wait')",0.004950495
"('stumbled', 'upon')",2.333333333
"('Also', 'the')",0.023696682
"('mind', 'the')",0.1
"('some', 'serious')",0.012875536
"('The', 'quality')",0.002420656
"('quality', 'is')",0.075471698
"('with', 'every')",0.007788162
"('every', 'sip')",0.058823529
"('standing', 'in')",1
"('Came', 'back')",0.014705882
"('seconds', 'to')",0.25
"('also', 'pretty')",0.009478673
"('the', 'cutest')",0.002420656
"('ever', 'seen')",0.05952381
"('around', 'to')",0.06097561
"('to', 'snag')",0.001639344
"('snag', 'a')",2
"('got', 'one')",0.008547009
"('one', 'for')",0.033898305
"('my', 'hubby')",0.001552795
"('hubby', 'and')",0.5
"('complimented', 'it')",0.5
"('was', 'already')",0.006282723
"('though', 'we')",0.013157895
"('bring', 'a')",0.214285714
"('the', 'available')",0.000268962
"('it', 'or')",0.00154321
"('a', 'cinnamon')",0.000432152
"('of', 'cinnamon')",0.002965159
"('frothy', 'and')",0.2
"('bring', 'it')",0.071428571
"('the', 'tip')",0.000268962
"('hot', 'drinks')",0.051724138
"('for', 'your')",0.011574074
"('your', 'lunch')",0.006024096
"('t', 'too')",0.035564854
"('too', 'hot')",0.018181818
"('warm', 'inside')",0.029411765
"('were', 'no')",0.004385965
"('my', 'chai')",0.001552795
"('very', 'fun')",0.003344482
"('mentioned', 'that')",0.666666667
"('open', 'for')",0.055555556
"('was', 'all')",0.007329843
"('about', 'getting')",0.004716981
"('getting', 'a')",0.307692308
"('hot', 'drink')",0.034482759
"('but', 'other')",0.007886435
"('foot', 'traffic')",0.5
"('traffic', 'and')",0.1
"('word', 'of')",0.285714286
"('is', 'enough')",0.002242152
"('in', 'business')",0.00075358
"('b', 'c')",0.333333333
"('a', 'sucker')",0.003025065
"('sucker', 'for')",1.75
"('what', 'i')",0.006024096
"('i', 'ordered')",0.000762486
"('so', 'i')",0.006085193
"('i', 'll')",0.000381243
"('money', 'for')",0.142857143
"('an', 'entire')",0.009174312
"('up', 'in')",0.076530612
"('a', 'trailer')",0.000864304
"('the', 'fancy')",0.000537924
"('drink', 'of')",0.028301887
"('huge', 'selection')",0.034482759
"('non', 'coffee')",0.294117647
"('drinkers', 'out')",0.333333333
"('out', 'there')",0.031690141
"('place', 'looks')",0.010050251
"('outside', 'but')",0.020408163
"('a', 'world')",0.000432152
"('world', 'of')",0.1
"('sitting', 'down')",0.1
"('down', 'on')",0.029850746
"('on', 'any')",0.003752345
"('work', 'at')",0.036363636
"('their', 'gelato')",0.020725389
"('appeal', 'to')",0.75
"('proud', 'of')",1
"('was', 'off')",0.002094241
"('an', 'all')",0.018348624
"('our', 'group')",0.011764706
"('group', 'and')",0.2
"('good', 'if')",0.002159827
"('d', 'imagine')",0.012820513
"('very', 'light')",0.010033445
"('and', 'comes')",0.000344947
"('the', 'palate')",0.000806885
"('the', 'richness')",0.000268962
"('that', 'much')",0.005610098
"('so', 'come')",0.00811359
"('on', 'by')",0.005628518
"('the', 'gelato')",0.005379236
"('gelato', 'is')",0.075376884
"('teeny', 'tiny')",1
"('inside', 'was')",0.053333333
"('Only', 'downside')",0.020979021
"('lacking', 'in')",0.833333333
"('in', 'outdoor')",0.00075358
"('more', 'variety')",0.011695906
"('in', 'coffee')",0.006782216
"('this', 'cute')",0.002583979
"('that', 'tastes')",0.008415147
"('treats', 'that')",0.2
"('flaky', 'and')",2
"('place', 'will')",0.006700168
"('you', 'out')",0.005610098
"('and', 'improve')",0.000344947
"('gelato', 'and')",0.045226131
"('in', 'Cute')",0.004521477
"('donut', 'on')",0.090909091
"('They', 'ran')",0.001315789
"('the', 'chocolate')",0.001882733
"('my', 'family')",0.00310559
"('the', 'woman')",0.000537924
"('me', 'there')",0.007407407
"('left', 'and')",0.037037037
"('chose', 'the')",0.428571429
"('the', 'white')",0.001344809
"('an', 'actual')",0.009174312
"('how', 'it')",0.045977011
"('mine', 'was')",0.25
"('was', 'filled')",0.00104712
"('vanilla', 'gelato')",0.020408163
"('gelato', 'on')",0.020100503
"('interior', 'with')",0.074074074
"('The', 'gelato')",0.002420656
